timestamp,max_waiting_duration
2024-08-08 21:17:32.276271,22
2024-08-08 21:17:32.292441,24
2024-08-08 21:17:32.308481,26
2024-08-08 21:17:32.325149,28
2024-08-08 21:17:32.341309,30
2024-08-08 21:17:32.357564,32
2024-08-08 21:17:32.374967,34
2024-08-08 21:17:32.390699,36
2024-08-08 21:17:32.407963,38
2024-08-08 21:17:32.424082,40
2024-08-08 21:17:32.440591,42
2024-08-08 21:17:32.457313,44
2024-08-08 21:17:32.473141,46
2024-08-08 21:17:32.489703,48
2024-08-08 21:17:32.506329,50
2024-08-08 21:17:32.522899,52
2024-08-08 21:17:32.539607,1
2024-08-08 21:17:32.539824,0
2024-08-08 21:17:32.623076,2
2024-08-08 21:17:32.639579,4
2024-08-08 21:17:32.656254,6
2024-08-08 21:17:32.672875,8
2024-08-08 21:17:32.689175,10
2024-08-08 21:17:32.705613,12
2024-08-08 21:17:32.722173,14
2024-08-08 21:17:32.738951,16
2024-08-08 21:17:32.755477,0
2024-08-08 21:17:33.036740,2
2024-08-08 21:17:33.053486,4
2024-08-08 21:17:33.069122,6
2024-08-08 21:17:33.085148,8
2024-08-08 21:17:33.102036,10
2024-08-08 21:17:33.118961,12
2024-08-08 21:17:33.135759,14
2024-08-08 21:17:33.152126,16
2024-08-08 21:17:33.168275,18
2024-08-08 21:17:33.184248,20
2024-08-08 21:17:33.200787,22
2024-08-08 21:17:33.217838,24
2024-08-08 21:17:33.234159,26
2024-08-08 21:17:33.251028,28
2024-08-08 21:17:33.267915,30
2024-08-08 21:17:33.284137,32
2024-08-08 21:17:33.300785,34
2024-08-08 21:17:33.318130,36
2024-08-08 21:17:33.334320,38
2024-08-08 21:17:33.351046,40
2024-08-08 21:17:33.367408,42
2024-08-08 21:17:33.384050,1
2024-08-08 21:17:33.384210,0
2024-08-08 21:17:33.615466,2
2024-08-08 21:17:33.631774,4
2024-08-08 21:17:33.648804,6
2024-08-08 21:17:33.666039,8
2024-08-08 21:17:33.683150,10
2024-08-08 21:17:33.699125,12
2024-08-08 21:17:33.716071,14
2024-08-08 21:17:33.731699,16
2024-08-08 21:17:33.748474,18
2024-08-08 21:17:33.764446,20
2024-08-08 21:17:33.780452,22
2024-08-08 21:17:33.796263,24
2024-08-08 21:17:33.812737,0
2024-08-08 21:17:34.043511,2
2024-08-08 21:17:34.060761,4
2024-08-08 21:17:34.078008,6
2024-08-08 21:17:34.094271,8
2024-08-08 21:17:34.110519,10
2024-08-08 21:17:34.128111,12
2024-08-08 21:17:34.144262,14
2024-08-08 21:17:34.160617,16
2024-08-08 21:17:34.178161,18
2024-08-08 21:17:34.194792,20
2024-08-08 21:17:34.211624,22
2024-08-08 21:17:34.228409,0
2024-08-08 21:17:34.295631,2
2024-08-08 21:17:34.312269,4
2024-08-08 21:17:34.328082,6
2024-08-08 21:17:34.344751,8
2024-08-08 21:17:34.362222,10
2024-08-08 21:17:34.378675,12
2024-08-08 21:17:34.395682,14
2024-08-08 21:17:34.412296,16
2024-08-08 21:17:34.428647,18
2024-08-08 21:17:34.445252,20
2024-08-08 21:17:34.461676,22
2024-08-08 21:17:34.478396,24
2024-08-08 21:17:34.493845,26
2024-08-08 21:17:34.511027,28
2024-08-08 21:17:34.527089,30
2024-08-08 21:17:34.543239,32
2024-08-08 21:17:34.559933,34
2024-08-08 21:17:34.576067,36
2024-08-08 21:17:34.592446,38
2024-08-08 21:17:34.608320,40
2024-08-08 21:17:34.624908,42
2024-08-08 21:17:34.641336,1
2024-08-08 21:17:34.641487,0
2024-08-08 21:17:34.657151,2
2024-08-08 21:17:34.673552,4
2024-08-08 21:17:34.690794,6
2024-08-08 21:17:34.707722,8
2024-08-08 21:17:34.724540,10
2024-08-08 21:17:34.741389,12
2024-08-08 21:17:34.757106,14
2024-08-08 21:17:34.773887,16
2024-08-08 21:17:34.790153,18
2024-08-08 21:17:34.807029,20
2024-08-08 21:17:34.824013,22
2024-08-08 21:17:34.840560,1
2024-08-08 21:17:34.840698,2
2024-08-08 21:17:34.857835,4
2024-08-08 21:17:34.874076,6
2024-08-08 21:17:34.890990,8
2024-08-08 21:17:34.907640,10
2024-08-08 21:17:34.924632,12
2024-08-08 21:17:34.941222,14
2024-08-08 21:17:34.957194,16
2024-08-08 21:17:34.974043,18
2024-08-08 21:17:34.990085,20
2024-08-08 21:17:35.006776,22
2024-08-08 21:17:35.023554,24
2024-08-08 21:17:35.041384,0
2024-08-08 21:17:35.241467,2
2024-08-08 21:17:35.257039,4
2024-08-08 21:17:35.272997,6
2024-08-08 21:17:35.289190,8
2024-08-08 21:17:35.305691,10
2024-08-08 21:17:35.322361,12
2024-08-08 21:17:35.338464,14
2024-08-08 21:17:35.354029,16
2024-08-08 21:17:35.370882,18
2024-08-08 21:17:35.388070,20
2024-08-08 21:17:35.404246,22
2024-08-08 21:17:35.421064,24
2024-08-08 21:17:35.437245,26
2024-08-08 21:17:35.454121,0
2024-08-08 21:17:35.621059,2
2024-08-08 21:17:35.637472,4
2024-08-08 21:17:35.653308,6
2024-08-08 21:17:35.669158,8
2024-08-08 21:17:35.685974,10
2024-08-08 21:17:35.703025,12
2024-08-08 21:17:35.719971,14
2024-08-08 21:17:35.737139,16
2024-08-08 21:17:35.753185,18
2024-08-08 21:17:35.770105,20
2024-08-08 21:17:35.786916,22
2024-08-08 21:17:35.803326,24
2024-08-08 21:17:35.818932,26
2024-08-08 21:17:35.835820,28
2024-08-08 21:17:35.851698,30
2024-08-08 21:17:35.868124,32
2024-08-08 21:17:35.884671,34
2024-08-08 21:17:35.902150,36
2024-08-08 21:17:35.918647,38
2024-08-08 21:17:35.935306,40
2024-08-08 21:17:35.952070,42
2024-08-08 21:17:35.968683,44
2024-08-08 21:17:35.985646,46
2024-08-08 21:17:36.002307,48
2024-08-08 21:17:36.018408,50
2024-08-08 21:17:36.034461,52
2024-08-08 21:17:36.050300,54
2024-08-08 21:17:36.066229,56
2024-08-08 21:17:36.082031,58
2024-08-08 21:17:36.098569,1
2024-08-08 21:17:36.098747,0
2024-08-08 21:17:36.148706,2
2024-08-08 21:17:36.165494,4
2024-08-08 21:17:36.181794,6
2024-08-08 21:17:36.198764,8
2024-08-08 21:17:36.215827,10
2024-08-08 21:17:36.232705,12
2024-08-08 21:17:36.250009,14
2024-08-08 21:17:36.266240,16
2024-08-08 21:17:36.282302,18
2024-08-08 21:17:36.298441,20
2024-08-08 21:17:36.314880,1
2024-08-08 21:17:36.315038,0
2024-08-08 21:17:36.546505,2
2024-08-08 21:17:36.562018,4
2024-08-08 21:17:36.577932,6
2024-08-08 21:17:36.594706,8
2024-08-08 21:17:36.611048,10
2024-08-08 21:17:36.627773,12
2024-08-08 21:17:36.644904,14
2024-08-08 21:17:36.661765,16
2024-08-08 21:17:36.679049,18
2024-08-08 21:17:36.695635,20
2024-08-08 21:17:36.712080,22
2024-08-08 21:17:36.728190,24
2024-08-08 21:17:36.744528,26
2024-08-08 21:17:36.761861,28
2024-08-08 21:17:36.778695,30
2024-08-08 21:17:36.795206,32
2024-08-08 21:17:36.811450,34
2024-08-08 21:17:36.827728,36
2024-08-08 21:17:36.844220,38
2024-08-08 21:17:36.860165,40
2024-08-08 21:17:36.876174,42
2024-08-08 21:17:36.892629,44
2024-08-08 21:17:36.909497,46
2024-08-08 21:17:36.927141,48
2024-08-08 21:17:36.943625,50
2024-08-08 21:17:36.960388,1
2024-08-08 21:17:36.960612,0
2024-08-08 21:17:37.088657,2
2024-08-08 21:17:37.105826,4
2024-08-08 21:17:37.122529,6
2024-08-08 21:17:37.139124,8
2024-08-08 21:17:37.155883,10
2024-08-08 21:17:37.172098,12
2024-08-08 21:17:37.188852,14
2024-08-08 21:17:37.205967,16
2024-08-08 21:17:37.222147,18
2024-08-08 21:17:37.238615,20
2024-08-08 21:17:37.256032,22
2024-08-08 21:17:37.272585,24
2024-08-08 21:17:37.289171,26
2024-08-08 21:17:37.305869,28
2024-08-08 21:17:37.322106,30
2024-08-08 21:17:37.338927,32
2024-08-08 21:17:37.355714,34
2024-08-08 21:17:37.372225,1
2024-08-08 21:17:37.372415,0
2024-08-08 21:17:37.604117,2
2024-08-08 21:17:37.620905,4
2024-08-08 21:17:37.637472,6
2024-08-08 21:17:37.653152,8
2024-08-08 21:17:37.669647,10
2024-08-08 21:17:37.687108,12
2024-08-08 21:17:37.703600,14
2024-08-08 21:17:37.720244,16
2024-08-08 21:17:37.736416,18
2024-08-08 21:17:37.751662,20
2024-08-08 21:17:37.768356,22
2024-08-08 21:17:37.783892,24
2024-08-08 21:17:37.800417,26
2024-08-08 21:17:37.816504,28
2024-08-08 21:17:37.833766,30
2024-08-08 21:17:37.850650,32
2024-08-08 21:17:37.866561,34
2024-08-08 21:17:37.883335,36
2024-08-08 21:17:37.899683,38
2024-08-08 21:17:37.916932,40
2024-08-08 21:17:37.933992,42
2024-08-08 21:17:37.949863,44
2024-08-08 21:17:37.966398,46
2024-08-08 21:17:37.982953,48
2024-08-08 21:17:37.999555,1
2024-08-08 21:17:37.999702,0
2024-08-08 21:17:38.132401,2
2024-08-08 21:17:38.148747,4
2024-08-08 21:17:38.165347,6
2024-08-08 21:17:38.180939,8
2024-08-08 21:17:38.197358,10
2024-08-08 21:17:38.213839,12
2024-08-08 21:17:38.230395,14
2024-08-08 21:17:38.246750,16
2024-08-08 21:17:38.263234,18
2024-08-08 21:17:38.278931,20
2024-08-08 21:17:38.295764,22
2024-08-08 21:17:38.312425,24
2024-08-08 21:17:38.328012,26
2024-08-08 21:17:38.344985,28
2024-08-08 21:17:38.361866,30
2024-08-08 21:17:38.378943,32
2024-08-08 21:17:38.395788,34
2024-08-08 21:17:38.412955,36
2024-08-08 21:17:38.429741,1
2024-08-08 21:17:38.429871,0
2024-08-08 21:17:38.645100,2
2024-08-08 21:17:38.661586,4
2024-08-08 21:17:38.678936,6
2024-08-08 21:17:38.695683,8
2024-08-08 21:17:38.712523,10
2024-08-08 21:17:38.729352,12
2024-08-08 21:17:38.745872,14
2024-08-08 21:17:38.762623,16
2024-08-08 21:17:38.780104,18
2024-08-08 21:17:38.796936,20
2024-08-08 21:17:38.813084,22
2024-08-08 21:17:38.829605,24
2024-08-08 21:17:38.846034,0
2024-08-08 21:17:38.945569,2
2024-08-08 21:17:38.962960,4
2024-08-08 21:17:38.980007,6
2024-08-08 21:17:38.996378,8
2024-08-08 21:17:39.012483,10
2024-08-08 21:17:39.028828,12
2024-08-08 21:17:39.045213,14
2024-08-08 21:17:39.061953,2
2024-08-08 21:17:39.078063,4
2024-08-08 21:17:39.094016,6
2024-08-08 21:17:39.110044,8
2024-08-08 21:17:39.125967,10
2024-08-08 21:17:39.142345,12
2024-08-08 21:17:39.158885,14
2024-08-08 21:17:39.175348,16
2024-08-08 21:17:39.191711,18
2024-08-08 21:17:39.208286,20
2024-08-08 21:17:39.224802,22
2024-08-08 21:17:39.241382,24
2024-08-08 21:17:39.257742,26
2024-08-08 21:17:39.274794,28
2024-08-08 21:17:39.291342,30
2024-08-08 21:17:39.307774,32
2024-08-08 21:17:39.324332,34
2024-08-08 21:17:39.339971,36
2024-08-08 21:17:39.356684,38
2024-08-08 21:17:39.373603,40
2024-08-08 21:17:39.390170,42
2024-08-08 21:17:39.406980,44
2024-08-08 21:17:39.423905,46
2024-08-08 21:17:39.440632,48
2024-08-08 21:17:39.457213,50
2024-08-08 21:17:39.473155,52
2024-08-08 21:17:39.489194,1
2024-08-08 21:17:39.489328,0
2024-08-08 21:17:39.538905,2
2024-08-08 21:17:39.555631,4
2024-08-08 21:17:39.572362,6
2024-08-08 21:17:39.588244,8
2024-08-08 21:17:39.604982,10
2024-08-08 21:17:39.621189,12
2024-08-08 21:17:39.637658,14
2024-08-08 21:17:39.654811,16
2024-08-08 21:17:39.671617,18
2024-08-08 21:17:39.687991,20
2024-08-08 21:17:39.704667,0
2024-08-08 21:17:39.970960,2
2024-08-08 21:17:39.986905,4
2024-08-08 21:17:40.003710,6
2024-08-08 21:17:40.020594,8
2024-08-08 21:17:40.037070,10
2024-08-08 21:17:40.054021,12
2024-08-08 21:17:40.070883,14
2024-08-08 21:17:40.087514,16
2024-08-08 21:17:40.104131,18
2024-08-08 21:17:40.120291,20
2024-08-08 21:17:40.136872,22
2024-08-08 21:17:40.153728,24
2024-08-08 21:17:40.170672,26
2024-08-08 21:17:40.187817,28
2024-08-08 21:17:40.204766,30
2024-08-08 21:17:40.222651,32
2024-08-08 21:17:40.239756,34
2024-08-08 21:17:40.256655,36
2024-08-08 21:17:40.272943,38
2024-08-08 21:17:40.288913,40
2024-08-08 21:17:40.305872,42
2024-08-08 21:17:40.322779,1
2024-08-08 21:17:40.322950,0
2024-08-08 21:17:40.371029,2
2024-08-08 21:17:40.387000,4
2024-08-08 21:17:40.403086,6
2024-08-08 21:17:40.418977,8
2024-08-08 21:17:40.435020,10
2024-08-08 21:17:40.450984,12
2024-08-08 21:17:40.466974,14
2024-08-08 21:17:40.483298,16
2024-08-08 21:17:40.499739,18
2024-08-08 21:17:40.516292,20
2024-08-08 21:17:40.532320,0
2024-08-08 21:17:40.812123,2
2024-08-08 21:17:40.828249,4
2024-08-08 21:17:40.844664,6
2024-08-08 21:17:40.861568,8
2024-08-08 21:17:40.877965,10
2024-08-08 21:17:40.894736,12
2024-08-08 21:17:40.911285,14
2024-08-08 21:17:40.927984,16
2024-08-08 21:17:40.943901,18
2024-08-08 21:17:40.960212,20
2024-08-08 21:17:40.976791,22
2024-08-08 21:17:40.993849,24
2024-08-08 21:17:41.010534,26
2024-08-08 21:17:41.027611,28
2024-08-08 21:17:41.044725,30
2024-08-08 21:17:41.060904,32
2024-08-08 21:17:41.077889,34
2024-08-08 21:17:41.094939,36
2024-08-08 21:17:41.111673,38
2024-08-08 21:17:41.128594,40
2024-08-08 21:17:41.145558,1
2024-08-08 21:17:41.145738,0
2024-08-08 21:17:41.145808,2
2024-08-08 21:17:41.162245,4
2024-08-08 21:17:41.178659,6
2024-08-08 21:17:41.195304,8
2024-08-08 21:17:41.211833,10
2024-08-08 21:17:41.228221,12
2024-08-08 21:17:41.244815,14
2024-08-08 21:17:41.261157,16
2024-08-08 21:17:41.277574,18
2024-08-08 21:17:41.293894,20
2024-08-08 21:17:41.309978,22
2024-08-08 21:17:41.326329,24
2024-08-08 21:17:41.342519,26
2024-08-08 21:17:41.359092,1
2024-08-08 21:17:41.359492,0
2024-08-08 21:17:41.473548,2
2024-08-08 21:17:41.490491,4
2024-08-08 21:17:41.506235,6
2024-08-08 21:17:41.522807,8
2024-08-08 21:17:41.539125,10
2024-08-08 21:17:41.555767,12
2024-08-08 21:17:41.572458,14
2024-08-08 21:17:41.588040,16
2024-08-08 21:17:41.603783,18
2024-08-08 21:17:41.620497,20
2024-08-08 21:17:41.636138,22
2024-08-08 21:17:41.652352,24
2024-08-08 21:17:41.667834,26
2024-08-08 21:17:41.683553,28
2024-08-08 21:17:41.700313,30
2024-08-08 21:17:41.716955,32
2024-08-08 21:17:41.733849,34
2024-08-08 21:17:41.750251,36
2024-08-08 21:17:41.765728,38
2024-08-08 21:17:41.782905,1
2024-08-08 21:17:41.783102,0
2024-08-08 21:17:42.013115,2
2024-08-08 21:17:42.029103,4
2024-08-08 21:17:42.045308,6
2024-08-08 21:17:42.061407,8
2024-08-08 21:17:42.076970,10
2024-08-08 21:17:42.093351,12
2024-08-08 21:17:42.108863,14
2024-08-08 21:17:42.125351,16
2024-08-08 21:17:42.141362,18
2024-08-08 21:17:42.157742,20
2024-08-08 21:17:42.174766,22
2024-08-08 21:17:42.191218,24
2024-08-08 21:17:42.207846,1
2024-08-08 21:17:42.208051,0
2024-08-08 21:17:42.651982,2
2024-08-08 21:17:42.668117,4
2024-08-08 21:17:42.684966,6
2024-08-08 21:17:42.701833,8
2024-08-08 21:17:42.718569,10
2024-08-08 21:17:42.734886,12
2024-08-08 21:17:42.751232,14
2024-08-08 21:17:42.767188,16
2024-08-08 21:17:42.783820,18
2024-08-08 21:17:42.800113,20
2024-08-08 21:17:42.816019,22
2024-08-08 21:17:42.832149,24
2024-08-08 21:17:42.847915,1
2024-08-08 21:17:42.848066,0
2024-08-08 21:17:43.207653,2
2024-08-08 21:17:43.224446,4
2024-08-08 21:17:43.239759,6
2024-08-08 21:17:43.256155,8
2024-08-08 21:17:43.272430,10
2024-08-08 21:17:43.288844,12
2024-08-08 21:17:43.305107,14
2024-08-08 21:17:43.321054,16
2024-08-08 21:17:43.337345,18
2024-08-08 21:17:43.353285,20
2024-08-08 21:17:43.369803,22
2024-08-08 21:17:43.386407,24
2024-08-08 21:17:43.401986,26
2024-08-08 21:17:43.418629,28
2024-08-08 21:17:43.434960,30
2024-08-08 21:17:43.450783,32
2024-08-08 21:17:43.467221,34
2024-08-08 21:17:43.482779,0
2024-08-08 21:17:43.547339,2
2024-08-08 21:17:43.563287,4
2024-08-08 21:17:43.579813,6
2024-08-08 21:17:43.595766,8
2024-08-08 21:17:43.612267,10
2024-08-08 21:17:43.628565,12
2024-08-08 21:17:43.645010,14
2024-08-08 21:17:43.661679,16
2024-08-08 21:17:43.678807,18
2024-08-08 21:17:43.695534,20
2024-08-08 21:17:43.712385,22
2024-08-08 21:17:43.728009,24
2024-08-08 21:17:43.744598,26
2024-08-08 21:17:43.761852,28
2024-08-08 21:17:43.777980,30
2024-08-08 21:17:43.793811,32
2024-08-08 21:17:43.810056,34
2024-08-08 21:17:43.826193,36
2024-08-08 21:17:43.842663,38
2024-08-08 21:17:43.859870,40
2024-08-08 21:17:43.875826,42
2024-08-08 21:17:43.891875,44
2024-08-08 21:17:43.907940,1
2024-08-08 21:17:43.908167,0
2024-08-08 21:17:43.974585,2
2024-08-08 21:17:43.990831,4
2024-08-08 21:17:44.006795,6
2024-08-08 21:17:44.023007,8
2024-08-08 21:17:44.039482,10
2024-08-08 21:17:44.056291,12
2024-08-08 21:17:44.072689,14
2024-08-08 21:17:44.089595,16
2024-08-08 21:17:44.105982,18
2024-08-08 21:17:44.122502,20
2024-08-08 21:17:44.139815,22
2024-08-08 21:17:44.156499,24
2024-08-08 21:17:44.173233,26
2024-08-08 21:17:44.189046,28
2024-08-08 21:17:44.205042,30
2024-08-08 21:17:44.221130,32
2024-08-08 21:17:44.236658,34
2024-08-08 21:17:44.253843,36
2024-08-08 21:17:44.269641,38
2024-08-08 21:17:44.286321,40
2024-08-08 21:17:44.302312,42
2024-08-08 21:17:44.318600,44
2024-08-08 21:17:44.334852,46
2024-08-08 21:17:44.351793,48
2024-08-08 21:17:44.368832,50
2024-08-08 21:17:44.385737,52
2024-08-08 21:17:44.401766,54
2024-08-08 21:17:44.418231,56
2024-08-08 21:17:44.434493,58
2024-08-08 21:17:44.451573,60
2024-08-08 21:17:44.468054,62
2024-08-08 21:17:44.484761,64
2024-08-08 21:17:44.501732,66
2024-08-08 21:17:44.517711,68
2024-08-08 21:17:44.534645,1
2024-08-08 21:17:44.534898,0
2024-08-08 21:17:44.747659,2
2024-08-08 21:17:44.764028,4
2024-08-08 21:17:44.780651,6
2024-08-08 21:17:44.797296,8
2024-08-08 21:17:44.813668,10
2024-08-08 21:17:44.829837,12
2024-08-08 21:17:44.846101,14
2024-08-08 21:17:44.861872,16
2024-08-08 21:17:44.877909,18
2024-08-08 21:17:44.893743,20
2024-08-08 21:17:44.910202,22
2024-08-08 21:17:44.926069,24
2024-08-08 21:17:44.942561,26
2024-08-08 21:17:44.959178,24
2024-08-08 21:17:44.959475,26
2024-08-08 21:17:44.975089,28
2024-08-08 21:17:44.991640,30
2024-08-08 21:17:45.008075,32
2024-08-08 21:17:45.023616,34
2024-08-08 21:17:45.040005,36
2024-08-08 21:17:45.056362,38
2024-08-08 21:17:45.072622,40
2024-08-08 21:17:45.088826,42
2024-08-08 21:17:45.105240,44
2024-08-08 21:17:45.121486,46
2024-08-08 21:17:45.138011,48
2024-08-08 21:17:45.153938,50
2024-08-08 21:17:45.169916,1
2024-08-08 21:17:45.170133,0
2024-08-08 21:17:45.284946,2
2024-08-08 21:17:45.301366,4
2024-08-08 21:17:45.317157,6
2024-08-08 21:17:45.332736,8
2024-08-08 21:17:45.349610,10
2024-08-08 21:17:45.366248,12
2024-08-08 21:17:45.382034,14
2024-08-08 21:17:45.398644,16
2024-08-08 21:17:45.415234,18
2024-08-08 21:17:45.431574,20
2024-08-08 21:17:45.448685,22
2024-08-08 21:17:45.465262,24
2024-08-08 21:17:45.480790,26
2024-08-08 21:17:45.497147,28
2024-08-08 21:17:45.513161,30
2024-08-08 21:17:45.529304,32
2024-08-08 21:17:45.544859,34
2024-08-08 21:17:45.560861,36
2024-08-08 21:17:45.577059,38
2024-08-08 21:17:45.593301,1
2024-08-08 21:17:45.593497,0
2024-08-08 21:17:45.868344,2
2024-08-08 21:17:45.884361,4
2024-08-08 21:17:45.900532,6
2024-08-08 21:17:45.917688,8
2024-08-08 21:17:45.934705,10
2024-08-08 21:17:45.951545,12
2024-08-08 21:17:45.968425,14
2024-08-08 21:17:45.983637,16
2024-08-08 21:17:45.999764,18
2024-08-08 21:17:46.016288,20
2024-08-08 21:17:46.032388,22
2024-08-08 21:17:46.048434,24
2024-08-08 21:17:46.064670,26
2024-08-08 21:17:46.081094,28
2024-08-08 21:17:46.096795,30
2024-08-08 21:17:46.113786,32
2024-08-08 21:17:46.130469,34
2024-08-08 21:17:46.147338,36
2024-08-08 21:17:46.163386,38
2024-08-08 21:17:46.178728,40
2024-08-08 21:17:46.194916,42
2024-08-08 21:17:46.211148,44
2024-08-08 21:17:46.227231,46
2024-08-08 21:17:46.243391,48
2024-08-08 21:17:46.259251,50
2024-08-08 21:17:46.274687,52
2024-08-08 21:17:46.290757,54
2024-08-08 21:17:46.307048,56
2024-08-08 21:17:46.322852,58
2024-08-08 21:17:46.339871,60
2024-08-08 21:17:46.356284,62
2024-08-08 21:17:46.372572,64
2024-08-08 21:17:46.389135,66
2024-08-08 21:17:46.405137,68
2024-08-08 21:17:46.421546,70
2024-08-08 21:17:46.438110,72
2024-08-08 21:17:46.454437,74
2024-08-08 21:17:46.470649,76
2024-08-08 21:17:46.487072,78
2024-08-08 21:17:46.503231,80
2024-08-08 21:17:46.519641,82
2024-08-08 21:17:46.536417,84
2024-08-08 21:17:46.552151,86
2024-08-08 21:17:46.567882,88
2024-08-08 21:17:46.583973,90
2024-08-08 21:17:46.600609,92
2024-08-08 21:17:46.617615,94
2024-08-08 21:17:46.634299,96
2024-08-08 21:17:46.649834,1
2024-08-08 21:17:46.650073,2
2024-08-08 21:17:46.666528,4
2024-08-08 21:17:46.682952,6
2024-08-08 21:17:46.699233,8
2024-08-08 21:17:46.714730,10
2024-08-08 21:17:46.731381,12
2024-08-08 21:17:46.746692,14
2024-08-08 21:17:46.763327,16
2024-08-08 21:17:46.779703,18
2024-08-08 21:17:46.796225,20
2024-08-08 21:17:46.812282,22
2024-08-08 21:17:46.827841,24
2024-08-08 21:17:46.844455,26
2024-08-08 21:17:46.859545,28
2024-08-08 21:17:46.876300,30
2024-08-08 21:17:46.891562,32
2024-08-08 21:17:46.907653,34
2024-08-08 21:17:46.923658,36
2024-08-08 21:17:46.940376,38
2024-08-08 21:17:46.956053,40
2024-08-08 21:17:46.971801,42
2024-08-08 21:17:46.988040,44
2024-08-08 21:17:47.004443,46
2024-08-08 21:17:47.020206,48
2024-08-08 21:17:47.035738,50
2024-08-08 21:17:47.052079,52
2024-08-08 21:17:47.067687,1
2024-08-08 21:17:47.067861,0
2024-08-08 21:17:47.067916,2
2024-08-08 21:17:47.084177,4
2024-08-08 21:17:47.100654,6
2024-08-08 21:17:47.117207,8
2024-08-08 21:17:47.133547,10
2024-08-08 21:17:47.150764,12
2024-08-08 21:17:47.166914,14
2024-08-08 21:17:47.183429,16
2024-08-08 21:17:47.199768,18
2024-08-08 21:17:47.216309,20
2024-08-08 21:17:47.232158,22
2024-08-08 21:17:47.248339,24
2024-08-08 21:17:47.264245,26
2024-08-08 21:17:47.280031,0
2024-08-08 21:17:47.361173,2
2024-08-08 21:17:47.376916,4
2024-08-08 21:17:47.392695,6
2024-08-08 21:17:47.409538,8
2024-08-08 21:17:47.426379,10
2024-08-08 21:17:47.442252,12
2024-08-08 21:17:47.458343,14
2024-08-08 21:17:47.474316,16
2024-08-08 21:17:47.489859,18
2024-08-08 21:17:47.506667,20
2024-08-08 21:17:47.523118,22
2024-08-08 21:17:47.539248,24
2024-08-08 21:17:47.554861,26
2024-08-08 21:17:47.571715,28
2024-08-08 21:17:47.587902,30
2024-08-08 21:17:47.603849,32
2024-08-08 21:17:47.619605,34
2024-08-08 21:17:47.635730,36
2024-08-08 21:17:47.652451,38
2024-08-08 21:17:47.668296,40
2024-08-08 21:17:47.684075,42
2024-08-08 21:17:47.700482,1
2024-08-08 21:17:47.700663,0
2024-08-08 21:17:47.700721,2
2024-08-08 21:17:47.717320,4
2024-08-08 21:17:47.732760,6
2024-08-08 21:17:47.749411,8
2024-08-08 21:17:47.764862,10
2024-08-08 21:17:47.781486,12
2024-08-08 21:17:47.798170,14
2024-08-08 21:17:47.813972,16
2024-08-08 21:17:47.830279,18
2024-08-08 21:17:47.845710,20
2024-08-08 21:17:47.862523,22
2024-08-08 21:17:47.878961,24
2024-08-08 21:17:47.895481,26
2024-08-08 21:17:47.912151,1
2024-08-08 21:17:47.912405,2
2024-08-08 21:17:47.927975,4
2024-08-08 21:17:47.944057,6
2024-08-08 21:17:47.959689,8
2024-08-08 21:17:47.976400,10
2024-08-08 21:17:47.992087,12
2024-08-08 21:17:48.007982,14
2024-08-08 21:17:48.023765,16
2024-08-08 21:17:48.039714,18
2024-08-08 21:17:48.056102,20
2024-08-08 21:17:48.071988,22
2024-08-08 21:17:48.087807,24
2024-08-08 21:17:48.104423,26
2024-08-08 21:17:48.120189,0
2024-08-08 21:17:48.331780,2
2024-08-08 21:17:48.348787,4
2024-08-08 21:17:48.365043,6
2024-08-08 21:17:48.380729,8
2024-08-08 21:17:48.397265,10
2024-08-08 21:17:48.412649,12
2024-08-08 21:17:48.428966,14
2024-08-08 21:17:48.445090,16
2024-08-08 21:17:48.461239,18
2024-08-08 21:17:48.477302,20
2024-08-08 21:17:48.493317,22
2024-08-08 21:17:48.509467,24
2024-08-08 21:17:48.525719,26
2024-08-08 21:17:48.542779,0
2024-08-08 21:17:48.932319,2
2024-08-08 21:17:48.947759,4
2024-08-08 21:17:48.963718,6
2024-08-08 21:17:48.980248,8
2024-08-08 21:17:48.996138,10
2024-08-08 21:17:49.012273,12
2024-08-08 21:17:49.028343,14
2024-08-08 21:17:49.044120,16
2024-08-08 21:17:49.059600,18
2024-08-08 21:17:49.075890,20
2024-08-08 21:17:49.092454,22
2024-08-08 21:17:49.109080,24
2024-08-08 21:17:49.125131,26
2024-08-08 21:17:49.140834,28
2024-08-08 21:17:49.157519,30
2024-08-08 21:17:49.174603,32
2024-08-08 21:17:49.190628,34
2024-08-08 21:17:49.207509,36
2024-08-08 21:17:49.223683,38
2024-08-08 21:17:49.240326,40
2024-08-08 21:17:49.256516,42
2024-08-08 21:17:49.273466,44
2024-08-08 21:17:49.289804,46
2024-08-08 21:17:49.306030,48
2024-08-08 21:17:49.322056,50
2024-08-08 21:17:49.337996,52
2024-08-08 21:17:49.354038,54
2024-08-08 21:17:49.370420,56
2024-08-08 21:17:49.385860,1
2024-08-08 21:17:49.386066,0
2024-08-08 21:17:49.545679,2
2024-08-08 21:17:49.561781,4
2024-08-08 21:17:49.577707,6
2024-08-08 21:17:49.594278,8
2024-08-08 21:17:49.610424,10
2024-08-08 21:17:49.625734,12
2024-08-08 21:17:49.641828,14
2024-08-08 21:17:49.657664,16
2024-08-08 21:17:49.673978,18
2024-08-08 21:17:49.689870,20
2024-08-08 21:17:49.706681,22
2024-08-08 21:17:49.723380,24
